adult,belongs_to_collection,budget,genres,homepage,id,imdb_id,original_language,original_title,overview,popularity,poster_path,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,video,vote_average,vote_count
False,"{'id': 19262, 'name': 'Trapped in the Closet', 'poster_path': '/flE2zDumOcyetdD6vwwSfYqRVA5.jpg', 'backdrop_path': '/lpGdI8XpvDSC6QvGEmQt3l28Nxn.jpg'}",0,"[{'id': 10402, 'name': 'Music'}, {'id': 80, 'name': 'Crime'}, {'id': 35, 'name': 'Comedy'}]",,91198,tt1042567,en,Trapped in the Closet: Chapters 13-22,The second half of R. Kelly's unfinished hip hop opera,0.280241,/isiAhSwWf1kyYKVBc9xlrCaBGHT.jpg,[],[],2007-08-21,0,48.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Trapped in the Closet: Chapters 13-22,False,6.1,7
False,"{'id': 19163, 'name': 'The Land Before Time Collection', 'poster_path': '/n1bjdBVThBezxR6nEf2dy43sTtV.jpg', 'backdrop_path': '/alkvR9vTtuZEmd5ygsayOfxYOMa.jpg'}",0,"[{'id': 10751, 'name': 'Family'}, {'id': 16, 'name': 'Animation'}]",,39961,tt1139111,en,The Land Before Time XIII: The Wisdom of Friends,"\"After an incident which nearly cost Littlefoot's grandmother her life, Littlefoot learns a series of lessons which his species call \"\"Wisdoms\"\". Meanwhile",a trio of dim-witted Beipiaosauruses named Loofah,"Doofah and Foobie arrive in the Great Valley and behave in a strange manner towards Littlefoot and the gang. Littlefoot is determined that they learn the \"\"Wisdoms\"\" and the journey to the one place the trio have dreamed of",Berry Valley,"begins.\"",2.212037,/ahcXFlcFvYZM4PXW7oj08Um5IRB.jpg,[],"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2007-11-27,0,76.0,"[{'iso_639_1': 'da', 'name': 'Dansk'}]",Released,
False,,0,"[{'id': 18, 'name': 'Drama'}]",,147843,tt0039486,en,If Winter Comes,"\"It's 1939 in the small English town of Penny Green and events in Poland are about to change lives. Mark Sabre, a writer of school text books, has married Mabel \"\"on the rebound\"\"",after his real love Nona marries some one else. Just as war is about to break out,Nona returns home with husband Tony. Mable is sure she can hold onto Mark,though. But misunderstood good deeds on Mark's part turn life for him upside down when his relationship with a young girl starts tongues wagging. Soon,wartime casualties take their toll in Penny Green as well as on the front,"as the death of fighting men affects lives back home.\"",0.975622,/8jROxG2K2Qanm83DrPc0ExQgXrp.jpg,"[{'name': 'Metro-Goldwyn-Mayer (MGM)', 'id': 8411}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1947-12-31,0,97.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released
False,"{'id': 282117, 'name': 'Skeleton Key Collection', 'poster_path': None, 'backdrop_path': None}",5000,[],,141063,tt1264111,en,Skeleton Key 2: 667 Neighbor of the Beast,"Howard and Nicopernicus take a trip back to Nilbog to contend with zombies, vampires, and the dreaded Dr. Nochas in this sequel to Alucard and Shadow Hunters director John Johnson's outrageous horror comedy. There's blood and boobs to spare as the viewer crosses back into the town where nightmares are made, and characters break into song after soiling themselves.",0.299214,/cbvYGDQHWRTLlJa67UppfrQq8fS.jpg,[],[],2008-09-02,0,123.0,[],Released,,Skeleton Key 2: 667 Neighbor of the Beast,False,1.8,4
False,,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",,55180,tt0161743,en,The Last Big Thing,"\"From a bland tract house on the outskirts of Los Angeles, Simon Geist (with occasional help from his platonic girlfriend Darla) wages war against all of modern American popular culture. Geist starts up a magazine called \"\"The Next Big Thing\"\"",which he uses to confront and insult upcoming actors,comics,models and rock bands. As Geist's mysterious Underground Agenda escalates,"will he become the \"\"last big thing\"\"","or be co-opted by the very forces he is railing against? Written by Van Film Fest\"",0.695095,/At4ko7E6d7L1cXE0zsv0OICmwzG.jpg,"[{'name': 'Byronic Pose Productions', 'id': 17181}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1998-09-23,0,98.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released
False,,0,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 18, 'name': 'Drama'}]",,46158,tt0077332,en,Holocaust 2000,An executive in charge of a nuclear power plant in the Mid-East must stop his son-- who turns out to be the Anti Christ -- from blowing it up.,0.584734,/tns4LDq1hqcV5vhlU6ErrwS0TF.jpg,"[{'name': 'Embassy Films', 'id': 40870}, {'name': 'ASTON FILM', 'id': 83937}]","[{'iso_3166_1': 'IT', 'name': 'Italy'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",1977-11-25,0,106.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,He will destroy the world. No man can stop him. No man will even try. He is The Chosen.,Holocaust 2000,False,5.2,7
False,,0,"[{'id': 18, 'name': 'Drama'}]",,95578,tt0403004,en,Evel Knievel,"\"Legendary daredevil Robbie \"\"Evel\"\" Knievel (George Eads) is profiled in this action-packed biopic helmed by John Badham. Long before extreme sports became ubiquitous",the hard-living exhibitionist vaulted his motorcycle over steep canyons,crates of venomous snakes and snarling cougars. But as Knievel amassed wealth and world records (along with 35 broken bones),"his taste for liquor and ladies equaled his appetite for adventure.\"",0.108909,/5rrSDkoJBwMroGozyvGsuq3Rpfm.jpg,"[{'name': 'Icon Productions', 'id': 152}, {'name': 'ApolloMedia Distribution', 'id': 16850}, {'name': 'ApolloProScreen Filmproduktion', 'id': 19528}]","[{'iso_3166_1': 'CA', 'name': 'Canada'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",2004-07-30,0,91.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Live hard. Ride fast. Regret nothing.,Evel Knievel
False,,0,"[{'id': 99, 'name': 'Documentary'}]",,40874,tt0451090,en,Just for Kicks,"\"Just for Kicks is a 2005 documentary film about the sneaker phenomena and history. It includes self confessed \"\"sneakerheads\"\" like Grandmaster Caz",Reverend Run,and Missy Elliott. It tells the story of the legendary Nike Air Force One's,"or as they are called in New York \"\"Uptowns.\"\" Also about the beginning of Air Jordans. The documentary also tells the story of how hip-hop pioneers DJ Run",Jam Master Jay,"and DMC had everyone wearing Adidas Superstars with their smash hit \"\"My Adidas.\"\"\"",0.178743,/uzUbN8QxqYxPb41FVarlMcM9fod.jpg,[],[],2005-06-06,0,67.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'fr', 'name': 'Français'}]",Released
False,,0,"[{'id': 99, 'name': 'Documentary'}]",,249170,tt3090252,en,Dinosaur 13,Documentary about the discovery of the largest T-Rex fossil found.,3.22314,/AsrOWnf6YtZ0Xl8cTCLnpdwUpoj.jpg,"[{'name': 'Statement Pictures', 'id': 37708}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2014-08-15,0,95.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,The true tale of one of the greatest discoveries in history.,Dinosaur 13,False,7.0,35
False,,0,"[{'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}, {'id': 10749, 'name': 'Romance'}]",,111477,tt0050494,en,The Helen Morgan Story,"\"The 1920's and 30's career of singer Helen Morgan is followed from her early days singing outdoors in a carnival, through her speak-easy and chorus-girl days, to her stardom on Broadway in Ziegfeld's \"\"Show Boat\"\". Her involvement with Larry Maddux",a gin-runner and con-man,and Russell Wade,a prominent,married New York lawyer,"and her decline thanks to these failed romances and alcohol are punctuated by performances of many of the songs she made famous.\"",0.572061,/fHsL3c3NQTKsRkZ3IDwl6rsyP26.jpg,"[{'name': 'Warner Bros.', 'id': 6194}]",[],1957-10-05,0,118.0,"[{'iso_639_1': 'es', 'name': 'Español'}, {'iso_639_1': 'en', 'name': 'English'}]",Released
False,,0,"[{'id': 18, 'name': 'Drama'}, {'id': 37, 'name': 'Western'}, {'id': 28, 'name': 'Action'}]",,184129,tt0040732,en,Return of the Bad Men,"\"The success of 1947's Badman's Territory prompted RKO Radio to assemble another \"\"outlaw rally","\"\" Return of the Badmen. Randolph Scott plays US marshal Vance",assigned to rid the Oklahoma Territory of outlaws. This proves to be quite a challenge,inasmuch as virtually every frontier bad guy has converged upon the territory. Led by the surly Sundance Kid (Robert Ryan),the rogue's gallery includes the Younger Brothers (Steve Brodie,Richard Powers,Robert Bray),the Daltons (Lex Barker,Walter Reed,Michael Harvey) and Billy the Kid (Dean White). For all the formidable villainy,"the film's most fascinating conflict develops between the two heroines: feisty Cheyenne (Anne Jeffreys) and prim 'n' proper Madge Allen (Jacqueline White).\"",0.834842,/j59ShAKsWzHbMfL3NvCK0uTk77m.jpg,"[{'name': 'RKO Radio Pictures', 'id': 6}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]"
False,,0,"[{'id': 10402, 'name': 'Music'}, {'id': 18, 'name': 'Drama'}]",,178337,tt0031470,en,The Ice Follies of 1939,"Mary and Larry are are a modestly successful skating team. Shortly after their marriage, Mary gets a picture contract, while Larry is sitting at home, out of work. To prove that he can accomplish things on his own, he leaves Hollywood and convinces a former partner to put on an ice revue in Canada. The show is a huge success, but it makes it impossible for him to be with his wife, but the studio boss has a wonderful idea. [imdb]",0.110013,/eXdkRiqzaewXhre2pxJdnKM4YNR.jpg,"[{'name': 'Metro-Goldwyn-Mayer (MGM)', 'id': 8411}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1939-03-10,0,82.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,"Sparkling With Stars, Gaiety, Music!",The Ice Follies of 1939,False,6.0,1
False,,0,"[{'id': 35, 'name': 'Comedy'}]",http://www.eddieizzard.com,238206,tt3746820,en,Eddie Izzard: Force Majeure Live,"\"Force Majeure (French) (pronounced: fors mah-ZHur), \"\"superior force\"\"","\"\"chance occurrence","unavoidable accident\"\": 2 years and 27 countries",Force Majeure Live was filmed during Eddie's mammoth 2013/2014 tour and takes you on a truly hilarious journey,"offering a rare glimpse in to the mind of the master of surrealism.\"",0.119615,/ai3v1s7XZPVVdZxDYpGc3FNXGhc.jpg,"[{'name': 'Universal Pictures UK', 'id': 4400}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",2013-11-18,0,85.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,
False,,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",,178103,tt0050902,en,The Rising of the Moon,"\"Three vignettes of old Irish country life, based on a series of short stories. In \"\"The Majesty of the Law","\"\" a police officer must arrest a very old-fashioned",traditional fellow for assault. The man's principles have the policeman and the whole village,including the man he slugged,"sympathizing with him. \"\"One Minute's Wait\"\" is about an little train station and glimpses into the lives of the passengers","with a series of comic setups. The third piece is called \"\"1921\"\" and is about a condemned Irish nationalist and his daring escape. Tyrone Power introduces each story.\"",0.365754,/6xOLe1KUAQGqs3X27OaBnmAqLvW.jpg,"[{'name': 'Four Provinces Films', 'id': 16188}]","[{'iso_3166_1': 'IE', 'name': 'Ireland'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",1957-08-10,0,81.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released
False,,0,"[{'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}, {'id': 10749, 'name': 'Romance'}]",http://purecountry2thegift.warnerbros.com/dvd/,58936,tt1549571,en,Pure Country 2: The Gift,"Three angels bestow the gift of song to a young girl, who must follow a series of rules in order hold on to it during her rise to fame and fortune.",0.684516,/5snZKjjQ3ZN1wSG8a6yBPPGJor1.jpg,"[{'name': 'Angry Monkey Entertainment', 'id': 6820}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2010-10-15,133771,112.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Fame led her away. Faith will lead her home.,Pure Country 2: The Gift,False,5.1,8
False,,0,"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}, {'id': 10752, 'name': 'War'}]",,149467,tt0062455,ru,Война и Мир 3: 1812 год,"In 1812, Napoleon's Army invades Russia. Kutuzov asks Bolkonsky to join him as a staff officer, yet the prince requests a command in the field. Pierre sets out to watch the upcoming confrontation between the armies. During the Battle of Borodino, he volunteers to assist in an artillery battery. Bolkonsky's unit waits in the reserve, but he is hit by a shell. Both Anatol and Bolkosnky suffer severe wounds. The French Army is victorious and advances on Moscow.",0.411942,/rc5AHfUBsDmsye6NMaDRwenQRWo.jpg,"[{'name': 'Mosfilm', 'id': 5120}]","[{'iso_3166_1': 'RU', 'name': 'Russia'}]",1967-07-21,0,84.0,"[{'iso_639_1': 'ru', 'name': 'Pусский'}]",Released,,"War and Peace, Part III: The Year 1812",False,7.0,1
False,,0,"[{'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}]",,28490,tt0048190,en,I Died a Thousand Times,"\"I Died a Thousand Times is essentially a remake of the 1941 crime-drama classic High Sierra.  Jack Palance steps into the old Humphrey Bogart role as Roy \"\"Mad Dog\"\" Earle",the ageing bank robber who intends to pull off one last heist before retiring.  Sprung from prison by likeable crime boss Big Mac (Lon Chaney Jr.),Earle is commissioned to mastermind the robbery of a resort hotel.  His partners in crime include the hotheaded,immature Babe (Lee Marvin) and Red (Earl Holliman),"as well as \"\"inside man\"\" Mendoza (Perry Lopez).  Also along for the ride is Marie (Shelley Winters)",a dance-hall girl whom Babe has picked up. Marie falls in love with Earle,but he has eyes only for Velma (Lori Nelson),the club-footed daughter of a farmer (Ralph Moody) whom Earle had earlier befriended.  While the 1955 film cannot match the excellence of its 1941 role model,"I Died a Thousand Times works quite well on its own terms.\"",4.929826,/9uhaWildqYdeBzUQciCL7OFIO2t.jpg,"[{'name': 'Warner Bros.', 'id': 6194}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1955-11-09,0
False,,0,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",,27978,tt0041495,en,The Woman on Pier 13,Communists blackmail a shipping executive into spying for them.,0.768195,/yQCTEk0kzoS9dyhnKbmv33XlVCc.jpg,"[{'name': 'RKO Radio Pictures', 'id': 6}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1949-10-08,0,73.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Her beauty served a mob of terror whose one mission is to destroy!,The Woman on Pier 13,False,5.0,5
False,"{'id': 114993, 'name': 'Unstable Fables Collection', 'poster_path': None, 'backdrop_path': None}",0,"[{'id': 10751, 'name': 'Family'}, {'id': 16, 'name': 'Animation'}]",,15898,tt1086797,en,Unstable Fables: 3 Pigs & a Baby,"When the three pigs find a tiny wolf cub on their doorstep, they decide to raise him as their own, unaware that they've played right into the plan of a special-ops team of wolves. As the newest addition to their family, Lucky grows into his teens not knowing his history, his role in the wolves' plan or the difficult choice he will have to make about the family that raised him.",1.798472,/AfoYTdNMhfEyc2fkDk1rLIa4GAN.jpg,[],"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2008-01-01,0,78.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Unstable Fables: 3 Pigs & a Baby,False,5.4,8
False,,0,"[{'id': 10752, 'name': 'War'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",,82181,tt0050500,en,Hellcats of the Navy,"\"Future \"\"first couple\"\" Ronald Reagan and Nancy Davis made their only joint film appearance in Hellcats of the Navy. Ronnie plays Casey Abbott",commander of a WW2 submarine,while Nancy portrays navy nurse Helen Blair,Abbott's off-and-on girlfriend. During a delicate mission in which his sub is ordered to retrieve a revolutionary new Japanese mine,"Abbott is forced to leave frogman Wes Barton (Harry Lauter) behind to save the rest of his crew. But Abbott's second-in-command Don Landon (Eduard Franz) is convincing that Abbott's sacrifice of Barton was due to the fact that the dead man had been amorously pursuing Helen.\"",0.864578,/YTGzdpU3U2kfCAcjStP5vRPRUc.jpg,"[{'name': 'Columbia Pictures', 'id': 5}, {'name': 'Morningside Productions', 'id': 5040}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1957-05-01,0,82.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Down . . . Down . . . Down . . . into enemy waters with the fightin' hellcats of the U.S. sub pack !
False,,0,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",,38556,tt0086461,en,Tough Enough,"\"An aspiring country/western singer, whose money is disappearing faster than his career opportunities, enters a \"\"Tough Man\"\" amateur boxing contest to earn some cash to pay his bills. Amazingly enough",he wins it,and is picked to go onto the national finals. He's torn between his first love,music,and the glitz,"glamor and money of the \"\"Tough Man\"\" world.\"",0.413716,/iDbwIZMjh9bmfTI36yb7VZH29dX.jpg,"[{'name': 'American Cinema Productions', 'id': 4112}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1983-05-20,0,106.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released
False,,0,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}, {'id': 10769, 'name': 'Foreign'}]",,44989,tt1178654,es,Los Paranoicos,"\"Luciano works in birthday parties and writes his first feature when friend Manuel returns from Spain to repeat his TV show, \"\"The Paranoids\"\"",together with his girl Sofia. Manuel is everything he is not and his trying to be helpful in his career and with women,only worsens the conflict. When Manuel leaves Sofia with Luciano for two days,she is seduced by the qualities Manuel rejects in his friend as weaknesses. Sofia changes. Luciano also,"but only at the last moment he can overcome the fears he has been cultivating his whole life.\"",0.151925,/zJlRyF5Y4tFMjaj3Wr3o6BBtSXj.jpg,[],"[{'iso_3166_1': 'AR', 'name': 'Argentina'}]",2008-10-23,0,98.0,"[{'iso_639_1': 'es', 'name': 'Español'}]",Released,
False,,0,"[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}]",,46869,tt0384037,en,Love on the Side,"\"Small town waitress Eve Stuckley is stuck. She has spent years pining for testosterone saturate local hunk Jeff Sweeney and yearns to escape from the Hog-Chow Diner she runs. Just when Eve finally decides to pursue her man, drop dead gorgeous Linda Avery blows into town on the hottest day of the year. The heat wave is nothing in comparison with the heat that's on as Jeff and Eve's dimwitted brother Chuck decide to face off for Linda's affections. It's a priceless contest: Linda wants Eve. Eve's confidante Alma Kerns is a sex expert trained by mortician beau Red Bishop. She encourages Eve to use Linda's interest in her to win Jeff's affection but the situation becomes even more complicated when Linda advises Jeff she prefers Eve. Now determined to \"\"save\"\" Eve",the narcissistically injured Jeff elicits Chuck's aid but Chuck,thinking it's part of the game,refuses to believe him. Ultimately,"Jeff and Linda square off over Eve's future...\"",0.607125,/sS2ceJT9ImxkwRqv6YCaUsWjcUI.jpg,[],"[{'iso_3166_1': 'US', 'name': 'United States of America'}, {'iso_3166_1': 'CA', 'name': 'Canada'}]",2004-09-30,0,102.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Rumored,A small-town waitress vies with a sassy city slicker for the attention of the town's most eligible bachelor.
False,,0,"[{'id': 35, 'name': 'Comedy'}]",,44023,tt0054049,en,Make Mine Mink,"\"In a mansion block in Knightsbridge, a gang of middle-aged biddies decide to brighten up \"\"the dullness of the tea time of life\"\" by staging a series of robberies on furriers",then donating the proceeds to charitable concerns. Terry Thomas as a retired army officer leads the gang,which includes Athene Seyler and Hattie Jacques,on a series of capers that nearly go awry when their maid,Billie Whitelaw,an ex-con and also a resident of the block,"falls for a police officer.\"",0.555422,/sEkbKbiCZHdAbkUATAmk76096hY.jpg,"[{'name': 'The Rank Organisation', 'id': 364}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",1960-08-09,0,101.0,"[{'iso_639_1': 'en', 'name': 'English'}]"
False,,1000000,"[{'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",,60965,tt1190074,en,The Legend of Bloody Mary,"\"Ryan has been plagued with nightmares since the night his sister Amy went missing 8 years earlier after playing the game \"\"Bloody Mary.\"\" Amy had stumbled onto a website on the Internet (www.marked4mary.com) about a witch called Bloody Mary and a game to summon her evil spirit. Now a senior in college",Ryan is reaching a mental breaking point from the years of stress and guilt from his sisters disappearance. His girlfriend Rachel frustrated herself at Ryan's emotional distance and self pity,calls for help to a former professor of Ryan's,Father O'Neal. Father O'Neal is both a priest and a archaeologist who decides to help Ryan end his tormenting grief by using his detective skills and wit to figure out what exactly happened to Ryan's sister,"and uncover the truth to the Legend of Bloody Mary\"",1.076888,/x1kIVaqFOZkTV9zlHIUYsVnqzn8.jpg,"[{'name': 'Lionsgate', 'id': 1632}, {'name': 'mk4 productions', 'id': 6872}, {'name': 'vision one pictures', 'id': 6873}, {'name': 'grindstone', 'id': 6874}, {'name': 'leomark studios', 'id': 6875}, {'name': 'red cam studios', 'id': 6876}]",[],2008-12-09,0,93.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Her vision... will be your last
False,,0,"[{'id': 18, 'name': 'Drama'}]",,23525,tt0050283,en,The D.I.,"\"Gunnery Sergeant Jim Moore is one of the toughest Drill Instructors on Parris Island. But he's got a thorn in his side: Pvt. Owens, who always seems to foul up when the pressure's on. Convinced that \"\"there's a man underneath that baby powder","\"\" Sgt. Moore drives Owens to the point of desertion. Making things worse",Capt. Anderson has given Moore three days to make the scared private into Marine material,"\"\"or I'll personally cut the lace off his panties and ship him out!\"\" Adding to the pressure","Moore also juggles a budding romance with a shop girl.\"",0.765507,/oDethjrKIiwysFavZG6uqYoS4O2.jpg,"[{'name': 'Mark VII Ltd.', 'id': 13700}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1957-05-30,0,106.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Give him 12 weeks. He'll give you a Few Good Men.
False,"{'id': 261526, 'name': 'Slap Shot Collection', 'poster_path': '/kFZUWeX5oRJ0qSwj8fUlC7sWOxK.jpg', 'backdrop_path': '/Abqfc8k2Pzf2TVEiDbu5SECqUUJ.jpg'}",4500000,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}]",,14053,tt1245734,en,Slap Shot 3: The Junior League,Get ready for a rough-and-tumble comedy that knows how to kick some serious puck!,1.158017,/ot55HcXeI9vvTJ73JuqxRk3VMTN.jpg,"[{'name': 'Universal Studios Home Entertainment Family Productions', 'id': 3436}]","[{'iso_3166_1': 'CA', 'name': 'Canada'}]",2008-12-17,0,90.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Slap Shot 3: The Junior League,False,4.2,7
False,,0,"[{'id': 10769, 'name': 'Foreign'}, {'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",,127614,tt2131541,en,Kohta 18,"Almost 18 is a charming and unaffected film about five 17-year-old guys from Helsinki in 2010. Karri, Peter, André, Akseli and Joni dream, party, love and boast like only teenage males can.",0.845036,/dWEBjMLmfGBUSByC3ev5jp194z7.jpg,"[{'name': 'Huh huh -Filmi Oy', 'id': 18444}]","[{'iso_3166_1': 'FI', 'name': 'Finland'}]",2012-03-09,0,112.0,"[{'iso_639_1': 'fi', 'name': 'suomi'}, {'iso_639_1': 'sv', 'name': 'svenska'}]",Released,,Almost 18,False,7.2,6
False,,0,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",,281298,tt3419894,ko,신의 한 수,"\"Professional baduk (go) player Tae-seok loses a high-stakes game to infamous underground gambler Sal-soo, and ends up framed for the murder of his own brother and locked up in prison. He vows revenge and trains ferociously. After serving his seven-year sentence, he gets in touch with his brother's former associate \"\"Tricks","\"\" hermit and blind master player \"\"The Lord","\"\" and skillful junkyard owner Mok-su; together",they begin formulating a plan to get back at Sal-soo and his men. Tae-seok slowly penetrates Sal-soo's inner circle and his gambling joint,"and eliminates Sal-soo's men one by one. But Sal-soo discovers Tae-seok's true identity and engages him in one final game that will seal the fates of the two men involved.\"",1.71351,/w61fUYAVjm4ipHQvXJEEmza7w6N.jpg,[],"[{'iso_3166_1': 'KR', 'name': 'South Korea'}]",2014-07-03,0,118.0,"[{'iso_639_1': 'ko', 'name': '한국어/조선말'}]",Released,
False,,0,[],,171908,tt0062117,en,The Perils of Pauline,"\"This version of the Perils of Pauline (recognizable from the others by it's song \"\"Where are you my pretty Pauline...I love you my pretty Pauline) follows the story of Pauline from her being found on the doorstep of the orphanage to being a tutor to a crazy 12 year old prince in India who wants to make her the start of his harem",on to being frozen in a block of ice,traveling through the jungle where both a gorilla and a big game hunter fall in love with her,almost getting married,various other hijinks,and finally at the end in a boat with the love of her life. Throughout it all she is constantly in peril from one thing or another,crocodiles,hippos,car accidents,drowning,"you name it. Even at the very end the crazed big game hunter is in a scuba suit sneaking up under the boat and drilling a hole in its hull.\"",0.462405,/rdpy2zwAmAnZvO79biVNWY8Ysuq.jpg,[],[]
False,,0,"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]",,48798,tt1686782,en,Love and Distrust,"\"This collection of five short films artfully portrays desire's ability to both empower and destroy those who encounter it. In \"\"The Summer House","\"\" sultry teen Jane (Talulah Riley) is courted by a former beau",Richard (Robert Pattinson),during the chaotic summer of 1969. Other tales revolve around a waitress (Amy Adams) desperate to rescue her young daughter,"and a techie (James Franco) who uses gadgets to keep emotions at bay.\"",1.213417,/it22C6LNuwd4ktP8oDJECdJxxS3.jpg,[],[],2010-08-16,0,93.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,
False,,0,"[{'id': 37, 'name': 'Western'}, {'id': 35, 'name': 'Comedy'}]",,104638,tt0115563,es,"Aquí llega Condemor, el pecador de la pradera","\"The film follows the adventures of a French aristocrat, the \"\"Condemor\"\"and Lucas",his faithful Mexican servant,lost in the desert of Far West,looking for ways to return to Paris. Following an unintentional demonstration of courage,"\"\"Condemor\"\" is appointed sheriff very much against his will and forced to chase the \"\"One- Eyed\"\" and solve the mystery of the whereabouts of Chico's father and also the location of the legendary El Dorado",the fabulous gold mine. The plot thickens when Condemor platonic love,"the \"\"Bella Jolly\"\" saloon singer","is also kidnapped by the evil ...\"",0.374,/5iIuCFjvqX49tj6lM0WlmK2hHpL.jpg,"[{'name': 'Producciones A.S.H. Films S.A.', 'id': 8011}, {'name': 'Canal+ Espana', 'id': 12625}, {'name': 'Antena 3 Televisión', 'id': 31125}]","[{'iso_3166_1': 'ES', 'name': 'Spain'}]",1996-06-27,1705030,90.0
False,,0,"[{'id': 35, 'name': 'Comedy'}]",,135696,tt0425758,es,El asombroso mundo de Borjamari y Pocholo,"\"In the 80's, Pocholo and Borjamari are kings in the disco \"\"Aguacates\"\". Twenty years later",nothing has changed. Only now,"the two brothers are nothing in \"\"Aguacates\"\" disco. Now they are object of derision and mockery. His cousin Pelayo",who used to laugh and abuse in adolescence,"reappears in their lives and come to the old cruelties and Pocholo Borjamari announcing that Mecano will meet in a surprise concert...\"",0.793589,/2sCTBqQ3krHnKSSt6KSBJj0Jl9.jpg,"[{'name': 'Telecinco', 'id': 1182}, {'name': 'Estudios Picasso', 'id': 2029}, {'name': 'Amiguetes Entertainment', 'id': 7864}, {'name': 'Canal+ España', 'id': 9335}, {'name': 'Instituto de la Cinematografía y de las Artes Audiovisuales (ICAA)', 'id': 9974}, {'name': 'Apache Films', 'id': 62340}]","[{'iso_3166_1': 'ES', 'name': 'Spain'}]",2004-12-03,3367646,90.0,"[{'iso_639_1': 'es', 'name': 'Español'}]",Released,
