adult,belongs_to_collection,budget,genres,homepage,id,imdb_id,original_language,original_title,overview,popularity,poster_path,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,video,vote_average,vote_count
False,,0,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}]",,18512,tt0056470,en,Sergeants 3,"Mike, Chip, and Larry are three lusty, brawling U. S. Cavalry sergeants stationed in Indian Territory in 1870.",0.982778,/hWDpJ8oG08vQ2j3AWv7lJ15k92F.jpg,"[{'name': 'United Artists', 'id': 60}, {'name': 'Meadway-Claude Productions Company', 'id': 13993}, {'name': 'Essex Productions', 'id': 14154}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1962-02-10,0,112.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,They're the Wildest Characters in All the West!,Sergeants 3,False,5.5,3
False,,0,"[{'id': 80, 'name': 'Crime'}, {'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}]",,268413,tt3345952,de,Panzehir,"\"Istanbul cirminal underworld; a place of merciless families and swaggering hitmen afraid of no one. Kadir Korkut, nicknamed the \"\"Demon\"\" is the most fearsome of their kind. When he wants to retire for the love of a blind German pianist",it starts a chain of events which will paint the night red. His boss and foster father,Kara Cemal betrays and coerces Kadir by poisoning him to perform two final hits on the two largest rival families in order to receive the antidote. Outgunned,outmanned and facing impossible odds he has to team up with an outed undercover police mole Cem,"and somehow survive his final night of revenge and redemption.\"",0.967731,/5RivwinCYZjD8qdhogbvr4VQZLW.jpg,"[{'name': 'Insignia Productions', 'id': 33601}, {'name': 'CaglarArts Entertainment', 'id': 33602}]","[{'iso_3166_1': 'TR', 'name': 'Turkey'}]",2014-05-08,0,0.0,"[{'iso_639_1': 'tr', 'name': 'Türkçe'}]",Released,Hell's on earth
False,,0,"[{'id': 53, 'name': 'Thriller'}, {'id': 99, 'name': 'Documentary'}]",https://britdoc.org/films/display/three-and-a-half-minutes/,320349,tt4126312,en,"3 ½ Minutes, 10 Bullets","Black Friday, the day after Thanksgiving November 2012, four boys in a red SUV pull into a gas station after spending time at the mall buying sneakers and talking to girls. With music blaring, one boy exits the car and enters the store, a quick stop for a soda and a pack of gum. A man and a woman pull up next to the boys in the station, making a stop for a bottle of wine. The woman enters the store and an argument breaks out when the driver of the second car asks the boys to turn the music down. 3½ minutes and ten bullets later, one of the boys is dead. 3½ MINUTES dissects the aftermath of this fatal encounter.",1.381594,/26FavHroAgCvmaEOgI8rWymrdQn.jpg,[],"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2015-10-02,0,98.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,"3 ½ Minutes, 10 Bullets",False,7.8,30
False,,0,"[{'id': 878, 'name': 'Science Fiction'}]",,76287,tt0145010,en,Johnny 2.0,"When Dr. Johnny Dalton awakens, after being beaten by a group of eco-terrorists who were vandalizing his lab at biotech firm Azina, his business partner Frank Donahue tells him him that 15 years have passed and Johnny is merely a clone of himself. He's been created to track down the real Dr. Dalton who has disappeared, taking with him Azine's most devastating discovery as well as the key to disarming Johnny's genetic time-bomb. Johnny is captured, however he finds an ally among the rebels in Nikki Holland, leading him to the real Dr. Dalton, who reveals secrets about Azine, Donahue and the mysterious Mr. Bosch that are far more shocking than anything they ever expected. This futuristic thriller takes the concept of genetic engineering to a whole new level, and into a frightening world that may be just over the horizon.",0.270593,/qfdNrUMtethEONfArzIUWiv69a2.jpg,"[{'name': 'Promark Entertainment Group', 'id': 25690}, {'name': 'Spectacor Films', 'id': 28277}, {'name': 'Pebblehut Productions', 'id': 40301}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1998-09-12,0,94.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,They can clone his body... but can they clone his soul?,Johnny 2.0,False,7.5,2
False,"{'id': 128123, 'name': 'Dark Rising Collection', 'poster_path': '/ejaA3T32A7TWBRmNRawdsxBMj64.jpg', 'backdrop_path': '/fZH1vmzldEwrIFVfzbEo36cePs8.jpg'}",0,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 14, 'name': 'Fantasy'}, {'id': 878, 'name': 'Science Fiction'}]",,79722,tt1753658,en,Dark Rising 2:  Summer Strikes Back,"Two years after Jason Parks (Landy Cannon) saved Warrior Princess Summer Vale (Brigitte Kingsley) from her life hunting Killopoths in the demon dimension, a sudden surge of supernatural activity and violent attacks have resurfaced on our plane beyond the normal parameters of the portal. The Rising Dark Agency, a black ops division of the government headed by Colonel Haggerd (Michael Ironside), suspects that the mystic strikes suggests the work of Mardock, an evil Demon-god capable of destroying worlds. When a new demon sub-species disrupts Summer's wedding and eats her fiancée, the war on the new Demon Lord begins. With her group of misfits and their BFG's - Summer sets out to destroy Mardock, but no one is prepared for who they find behind the Dark Lord's ascension.",0.849195,/qXKZMMe4rjFOBqIItf2oX4IRhbp.jpg,[],"[{'iso_3166_1': 'CA', 'name': 'Canada'}]",2011-08-09,0,94.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Dark Rising 2:  Summer Strikes Back,False,3.0,2
False,,0,"[{'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",http://www.jaminwinans.com/,28546,tt0472254,en,11:59,"Too much celebrating after scoring the year's biggest story leads to 24 missing hours in the life of photojournalist Aaron Doherty. Awakening in a wheat field with no memory of the previous day, Aaron struggles to account for the gap. Sent back in time when the phenomenon recurs, the progressively disoriented Aaron is left to untangle the vast political conspiracy that's behind it all.",0.523074,/2Jp9WzxKycrLdF3IrgrT3OhClJq.jpg,[],[],2005-10-01,0,102.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,11:59,False,4.0,3
False,,0,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",http://www.assaltoaobancocentral.com.br/,72560,tt1579223,pt,Assalto ao Banco Central,"\"\"\"The Baron\"\" wanted to commit the perfect heist involving 3 tons of money and no violence. For this he would need the right people willing to get 1 million dollars to take part in this job. Based on true events",in 2005,168,000,000 Brazilian Real (almost 80,000,000 US dollars) were stolen from a Brazilian Central Bank (Federal Reserve),"making it the biggest peace-time robbery in history. It was perhaps the most audacious bank heist ever.\"",1.346629,/12m2TQVxDJHtuZvE2axUhTaXcSg.jpg,"[{'name': 'Total Entertainment', 'id': 6446}, {'name': 'Globo Filmes', 'id': 13969}]","[{'iso_3166_1': 'BR', 'name': 'Brazil'}]",2011-07-22,0,101.0
False,"{'id': 380170, 'name': 'Flying Guillotine Collection', 'poster_path': None, 'backdrop_path': None}",0,"[{'id': 28, 'name': 'Action'}, {'id': 10769, 'name': 'Foreign'}]",,66160,tt0075802,en,Can ku da ci sha,"\"Take two directors (Cheng Kang, who made the popular true crime thriller \"\"The Criminals\"\"",and Hua Shan,"who helmed the superheroes \"\"Super Inframan\"\")",a cast of the best and best-loved martial arts actors,then respected kung fu choreographer Tang Chia,"and what do you have? The beloved cult sequel to the international \"\"esoteric weapon/crazy cutlery\"\" hit","\"\"The Flying Guillotine\"\"","that's what !\"",0.182952,/6skwAIOtm67tU6wRpYatO7tGa9H.jpg,"[{'name': 'Shaw Brothers', 'id': 5798}]","[{'iso_3166_1': 'HK', 'name': 'Hong Kong'}]",1978-01-19,0,88.0
False,,6700000,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 36, 'name': 'History'}, {'id': 10752, 'name': 'War'}]",http://miasto44.pl/,293982,tt3765326,pl,Miasto 44,"A beautiful story about youth, love, friendship and the pursuit of adventure during the bloody and brutal reality of the Warsaw Uprising.",4.277554,/k9WOOkVur2Gwo93wuiKzJDm2mUK.jpg,"[{'name': 'Akson Studio', 'id': 10826}, {'name': 'Alvernia Studios', 'id': 24930}, {'name': 'Stern Pictures', 'id': 44464}]","[{'iso_3166_1': 'PL', 'name': 'Poland'}]",2014-09-19,0,130.0,"[{'iso_639_1': 'fr', 'name': 'Français'}, {'iso_639_1': 'de', 'name': 'Deutsch'}, {'iso_639_1': 'pl', 'name': 'Polski'}]",Released,,Warsaw 44,False,6.8,63
False,,5000000,"[{'id': 10770, 'name': 'TV Movie'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}]",,39446,tt1492723,en,At Risk,"\"\"\"At Risk\"\" introduces Win Garano (Sunjata)",the rising star of the Massachusetts State Police,"when D.A. Monique \"\"Money\"\" Lamont (MacDowell) sends him to Tennessee to investigate a cold case that took place more than 20 years before. The calculating Monique thinks she has found the perfect murder to showcase her new crime initiative and Win has no choice but to follow her lead. With the help of his colleague Sykes (Gish)",Win follows the evidence as it leads him to a killer in Knoxville,"and then all the way back to Boston and a crime that hits much closer to home.\"",9.502186,/gSKpGqNT9ghdYz1LpSuuM1UDpCZ.jpg,"[{'name': 'Lifetime Television', 'id': 6530}, {'name': 'Wingarano Productions', 'id': 93347}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}, {'iso_3166_1': 'CA', 'name': 'Canada'}]",2010-04-10,0,90.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,
False,,0,"[{'id': 99, 'name': 'Documentary'}]",,324573,tt4401342,en,Love is All: 100 Years of Love & Courtship,"A magical and moving archive trip through the universal theme of love, from the very first kisses ever caught on film, through the disruption of war to the birth of youth culture, gay liberation and free love, we follow courting couples flirting at tea dances, kissing in the back of the movies, shacking up and fighting for the right to love.",0.202543,/rEFboO1C5XL2U1N6CnFEmW1tbiu.jpg,[],"[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",2014-12-07,0,74.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Love is All: 100 Years of Love & Courtship,False,7.3,4
False,,0,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}]",,68865,tt0070140,it,Le guerriere dal seno nudo,"\"lena Johnston is Antione, the War Goddess of the Amazons, who must mate with the Greek king Theseus to propogate her race. Traditionally this is done only out of duty, but this time she falls in love with her \"\"boy toy\"\"... a definite no-no for an Amazon queen. Helmed by James Bond director Terence Young and based on a story co-authored by Robert Graves",this sexy and spectacular entry in the sword-and-sandal genre features an incredible bevy of Euro-cult starlets including Rosanna Yanni,Helga Line and Luciana Paluzzi,"plus a lyrical score by Academy Award-winner Riz Ortolani.\"",1.498463,/uQaltdiM4m0LlEvclMeaUcMV4gK.jpg,"[{'name': 'Films Montana', 'id': 1376}, {'name': 'Les Films de la Boétie', 'id': 18477}, {'name': 'Monteluce Film', 'id': 42378}]","[{'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'IT', 'name': 'Italy'}, {'iso_3166_1': 'ES', 'name': 'Spain'}]",1973-12-15,0,100.0,"[{'iso_639_1': 'it', 'name': 'Italiano'}]",Released,Women Warriors as Sensuous as they are Savage. Women Rulers as Passionate as they are Powerful.,The Amazons
False,"{'id': 131989, 'name': 'Recep İvedik Serisi', 'poster_path': '/c53DOjhOlBlk0k197EoFkFTP7N4.jpg', 'backdrop_path': '/iky3AtcC5FpdIhF9SCYavEUKUQE.jpg'}",0,"[{'id': 35, 'name': 'Comedy'}]",,31061,tt1373215,en,Recep İvedik 2,"Recep İvedik'in güldüren, tartışmaları da düşündüren maceraları ikinci filmiyle devam ediyor. Bu sefer biricik babaanesi ve bitmeyen arzuları da onunla. Arzuları neler? Torunu Recep'in adam olamasını istiyor. Bir işi olsun, maaşı olsun, sevgilisi olsun, mutlu olsun, sevsin ve sevilsin istiyor.",1.679656,/aFtHXJVYbUeKZp1mciFldcdyYFm.jpg,[],"[{'iso_3166_1': 'TR', 'name': 'Turkey'}]",2009-02-13,0,0.0,"[{'iso_639_1': 'tr', 'name': 'Türkçe'}]",Released,,Recep İvedik 2,False,5.5,14
False,"{'id': 131989, 'name': 'Recep İvedik Serisi', 'poster_path': '/c53DOjhOlBlk0k197EoFkFTP7N4.jpg', 'backdrop_path': '/iky3AtcC5FpdIhF9SCYavEUKUQE.jpg'}",0,"[{'id': 35, 'name': 'Comedy'}]",,32926,tt1577061,en,Recep İvedik 3,No overview found.,0.990875,/4I0xyNALDJAhabuwGnpWMFweTtM.jpg,[],"[{'iso_3166_1': 'TR', 'name': 'Turkey'}]",2010-02-12,0,95.0,"[{'iso_639_1': 'tr', 'name': 'Türkçe'}]",Released,,Recep İvedik 3,False,5.9,17
False,"{'id': 131989, 'name': 'Recep İvedik Serisi', 'poster_path': '/c53DOjhOlBlk0k197EoFkFTP7N4.jpg', 'backdrop_path': '/iky3AtcC5FpdIhF9SCYavEUKUQE.jpg'}",0,"[{'id': 35, 'name': 'Comedy'}]",,257343,tt3477064,tr,Recep İvedik 4,Recep Ivedik coaches the children football team in his neighborhood. For the training he uses the only free piece of land as football field on which he used to play football as a child. Recep notices sadly that this piece of land was sold to a businessman. So as not to loose this for the neighborhood and the children valuable piece of land he decides to re-buy it on his own. With his own methods he does not receive the money. The participation in a competition with a big price is the only solution of his problem ...,1.590383,/uId6TKvmIXeACd76n0utAq1mYvL.jpg,"[{'name': 'Çamaşırhane', 'id': 23745}, {'name': 'Kinostar', 'id': 23746}, {'name': 'Tiglon', 'id': 23747}, {'name': 'Emrah Gamsızoğlu', 'id': 23748}]","[{'iso_3166_1': 'TR', 'name': 'Turkey'}]",2014-02-20,149521495,117.0,"[{'iso_639_1': 'tr', 'name': 'Türkçe'}]",Released,,Recep İvedik 4,False,6.5,15
False,,0,[],,191850,tt2949338,en,Room 8,"From the imagination of James W. Griffiths, one of five films based on one script.",1.843184,/8VmqMhk93pXHMNhsdasIMDCQ7vN.jpg,[],[],2013-04-26,0,6.0,[],Released,,Room 8,False,7.8,12
False,,0,"[{'id': 35, 'name': 'Comedy'}]",,32571,tt0361921,en,"Monkeyshines, No. 1",Experimental film made to test the original cylinder format of the Kinetoscope and believed to be the first film shot in the United States. It shows a blurry figure in white standing in one place making large gestures and is only a few seconds long.,1.163672,/pXnvY4HMY7cgbFJNTCOFH3Jh4ho.jpg,"[{'name': 'Edison Manufacturing Company', 'id': 18758}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1890-11-21,0,1.0,[],Released,,"Monkeyshines, No. 1",False,4.3,15
False,,0,"[{'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}]",,70690,tt0085316,it,Cenerentola '80,"In this contemporary retelling of the Cinderella story, a feisty 18-year-old Italian-American New Yorker named Cindy is sent off to Rome with her irascible stepmother and vain stepsisters. On the way, she meets, and falls in love with, globetrotting bagpacker Mizio, who eventually turns out to be of Italian nobility. There's a fairy stand-in in the form of a spaced-out astrologer, a dance, and she even loses a shoe at one point. Care to venture a guess how it all turns out?",1.682096,/sEO2aYMSKD1v7mHdvfWz0L2q4Zu.jpg,[],"[{'iso_3166_1': 'IT', 'name': 'Italy'}, {'iso_3166_1': 'FR', 'name': 'France'}]",1984-02-16,0,110.0,"[{'iso_639_1': 'it', 'name': 'Italiano'}]",Released,,Cinderella '80,False,6.8,8
False,,0,"[{'id': 35, 'name': 'Comedy'}]",,103947,tt1654725,en,3x3,"A night watchman spends time on a basketball court throwing a ball into the basket. He has become an expert. He shows his abilities to a simple janitor, who also like him, is there all night.",0.285194,/1BppG0G9i1RtT1PiPdY80zfPgWR.jpg,"[{'name': 'Filmesdamente', 'id': 18776}]","[{'iso_3166_1': 'PT', 'name': 'Portugal'}]",2009-03-12,0,6.0,"[{'iso_639_1': 'pt', 'name': 'Português'}]",Released,,3x3,False,6.0,3
False,,0,"[{'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 27, 'name': 'Horror'}]",,105098,tt0067913,en,L'uomo dagli occhi di ghiaccio,"\"A state senator is murdered outside his home, and the police arrest a strange man described as having \"\"icy eyes\"\" for the crime. An Italian reporter finds a stripper who claims to have been an eyewitness to the assassination and saw the man with the icy eyes commit it. At his trial she testifies against him",and he's sentenced to death. However,the reporter soon begins to find holes in the stripper's story,"and other circumstances arise which makes him believe that the wrong man may have been convicted\"",0.870134,/96wAHmk15MVpzwu9UwvlYisnz6H.jpg,"[{'name': 'Cinegai S.p.A.', 'id': 2508}]",[],1971-04-10,0,95.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,The Man with Icy Eyes
False,,0,"[{'id': 18, 'name': 'Drama'}, {'id': 37, 'name': 'Western'}]",,158079,tt0060937,it,Centomila dollari per Ringo,"A stranger rides into Rainbow Valley where he's mistaken for a former resident who was believed killed in the Civil War and soon finds himself in opposition to local boss Tom Cherry, who seeks to find $100,000 stashed away by a Mexican general.",0.456946,/6vC9ttnGacbIzzvkUWgd4t9IcV3.jpg,"[{'name': 'Fida cinematografica', 'id': 73}, {'name': 'Balcázar Producciones Cinematográficas', 'id': 1428}]","[{'iso_3166_1': 'IT', 'name': 'Italy'}]",1965-11-18,0,98.0,"[{'iso_639_1': 'it', 'name': 'Italiano'}]",Released,,"$100,000 for Ringo",False,5.0,1
False,,38000000,"[{'id': 12, 'name': 'Adventure'}, {'id': 878, 'name': 'Science Fiction'}]",https://www.facebook.com/5thWaveMovie/,299687,tt2304933,en,The 5th Wave,16-year-old Cassie Sullivan tries to survive in a world devastated by the waves of an alien invasion that has already decimated the population and knocked mankind back to the Stone Age.,10.788263,/cgxEscv6TQRK6a514FwuJOjcqQ5.jpg,"[{'name': 'Columbia Pictures', 'id': 5}, {'name': 'GK Films', 'id': 3281}, {'name': 'Material Pictures', 'id': 12139}, {'name': 'LStar Capital', 'id': 34034}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2016-01-14,109906372,112.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Protect Your Own,The 5th Wave,False,5.6,1993
False,,0,"[{'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}]",,321666,tt3685622,es,600 Millas,"Arnulfo Rubio smuggles weapons from Arizona to Mexico for a drug cartel, but he is being investigated by agent Harris. When agent Harris blows his covers, he and Arnulfo end up in a journey where he will be the hostage of this young criminal.",3.733787,/fU4Air3f5YbSfnOAXDrtd8bsAAY.jpg,"[{'name': 'Lucía Films', 'id': 17116}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}, {'iso_3166_1': 'MX', 'name': 'Mexico'}]",2016-07-15,0,85.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'es', 'name': 'Español'}]",Released,Danger knows no borders,600 Miles,False,6.2,37
False,,5290000,"[{'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}]",,307103,tt3433632,fr,L'Affaire SK1,"The hunt, capture and trial of Guy Georges, one of France's most notorious serial killer.",5.127658,/h4IU1VPMj2g4WkeiF1Nm8dFxCBM.jpg,"[{'name': 'Labyrinthe Films', 'id': 12648}, {'name': 'Cinéfrance 1888', 'id': 31229}]","[{'iso_3166_1': 'FR', 'name': 'France'}]",2015-01-07,0,120.0,"[{'iso_639_1': 'fr', 'name': 'Français'}]",Released,,Serial Killer 1,False,7.0,85
False,,0,"[{'id': 878, 'name': 'Science Fiction'}]",,293082,tt3530690,en,"10,000 Days","10,000 Days ago, Comet 23 struck Earth with the magnitude of all the nuclear weapons in the world sending the planet into a deep freeze. Now, 27 years in the future, those who survived are locked in an epic battle of life or death.",1.807454,/fTP8fTm3QD8ZPINy3uCvYBs7SnD.jpg,"[{'name': 'Bahr Productions Inc.', 'id': 33199}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2014-11-23,0,91.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,"10,000 Days",False,3.0,4
False,,0,"[{'id': 99, 'name': 'Documentary'}, {'id': 18, 'name': 'Drama'}]",,26571,tt0208993,en,Downtown '81,"The film is a day in the life of a young artist, Jean-Michel Basquiat, who needs to raise money to reclaim the apartment from which he has been evicted. He wanders the downtown streets carrying a painting he hopes to sell, encountering friends, whose lives (and performances) we peek into.",0.423073,/4oR39dxt6Z7yTtO85ZSCIUSBqCQ.jpg,[],"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1981-01-01,0,72.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Downtown '81,False,7.4,5
False,"{'id': 253537, 'name': 'Spud Collection', 'poster_path': '/cYT62PxuQ7QRkfifOCoMiTxLSe.jpg', 'backdrop_path': None}",0,"[{'id': 35, 'name': 'Comedy'}]",,317953,tt3121562,en,Spud 3: Learning to Fly,"\"As Spud Milton continues his awkward stagger through adolescence, he learns one of life's most important lessons: When dealing with women and cretins, nothing is ever quite as it seems. \"\"I'm practically a man in most areas","\"\" writes Spud confidently on his sixteenth birthday. The year is 1992 and",in South Africa,radical change is in the air. The country may be on the bumpy road to an uncertain future,but Spud Milton is hoping for a smooth ride as he returns to boarding school as a senior. Instead,he discovers that his vindictive arch enemy is back to taunt him and that a garrulous Malawian has taken residence in his dormitory,along with the regular inmates and misfits he calls friends. Spud's world has never seemed less certain; he attempts to master Shakespeare,wrestles constantly with his God,and the power of negative thinking,and develops an aversion to fried fish after a shocking discovery about his grandmother,"Wombat.\"",1.187815,/naUzAY7AAiat2hdfwZdRflOBJTW.jpg,"[{'name': 'Rogue Star Films', 'id': 28149}]","[{'iso_3166_1': 'ZA', 'name': 'South Africa'}]"
False,,0,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",,105085,tt0067511,en,Gli occhi freddi della paura,"\"Against a backdrop of Swingin' 60s London a young playboy type \"\"steals\"\" a beautiful Italian girl from her elderly date and suggests she comes back to his place for some good times. \"\"His place\"\" being owned by his father",a rich and respected solicitor. Unfortunately a couple of criminals have plans of their own,one for money,the other for revenge,"and the lovers end up prisoners in a tense siege situation\"",0.47687,/5cLtlEXDXmGPISQg2ODgPB5rhQQ.jpg,"[{'name': 'Cinemar', 'id': 1374}, {'name': 'Atlántida Films', 'id': 10453}]","[{'iso_3166_1': 'IT', 'name': 'Italy'}, {'iso_3166_1': 'ES', 'name': 'Spain'}]",1971-04-06,0,95.0,"[{'iso_639_1': 'it', 'name': 'Italiano'}]",Released,Your last scream will be the loudest.
False,,0,"[{'id': 18, 'name': 'Drama'}, {'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}]",,302666,tt3488056,en,10.0 Earthquake,"Los Angeles is about to be hit by a devastating earthquake, and time is running out to save the city from imminent danger.",1.581577,/orOKr1k4lmLAn1FNcgJjjdhjkiB.jpg,"[{'name': 'Indy Entertainment', 'id': 41945}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2014-10-15,0,88.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,The end is near.,10.0 Earthquake,False,4.3,28
False,"{'id': 331841, 'name': 'Babysitting', 'poster_path': '/6dnwENe8EnhkrAwglpvQrz6f53M.jpg', 'backdrop_path': '/afzBPMUbRqeVIhuOuGC8x2fGLAC.jpg'}",0,"[{'id': 35, 'name': 'Comedy'}]",,331836,tt4400058,fr,Babysitting 2,"Franck and his girlfriend Sonya, plus some of their friends go on holiday in Brazil. Franck, his friends, two girls and Sonya's grandmother leave to visit a cave, but everything goes wrong and their crazy adventures begin.",5.901413,/7fvLgXBKHniekjucoI9hnR1ug5L.jpg,"[{'name': 'M6 Films', 'id': 1115}, {'name': 'Axel Films', 'id': 13319}, {'name': 'Madame Films', 'id': 49194}]","[{'iso_3166_1': 'FR', 'name': 'France'}]",2015-12-02,0,93.0,"[{'iso_639_1': 'fr', 'name': 'Français'}]",Released,,Babysitting 2,False,6.6,368
False,"{'id': 23240, 'name': 'The Garden of Sinners', 'poster_path': '/d7aiLYwivuSimHuDru4wfrmb9O8.jpg', 'backdrop_path': '/sluEcYhQPGweluu4uS0yDpKik10.jpg'}",0,"[{'id': 80, 'name': 'Crime'}, {'id': 16, 'name': 'Animation'}, {'id': 28, 'name': 'Action'}]",http://www.karanokyoukai.com,23150,tt1155650,ja,劇場版「空の境界」 第一章 俯瞰風景,"When an odd string of suicides begins to occur at a local high rise building, most of the townsfolk treat it as an unfortunate series of events. One girl, however, senses something more sinister at work - especially when a close friend of hers falls mysteriously ill.",1.044894,/yXQ8VbUVzOQlHVRcq16KRytKW3u.jpg,"[{'name': 'ufotable', 'id': 5887}, {'name': 'TYPE-MOON', 'id': 53787}]","[{'iso_3166_1': 'JP', 'name': 'Japan'}]",2007-12-01,0,50.0,"[{'iso_639_1': 'ja', 'name': '日本語'}]",Released,,The Garden of Sinners - Chapter 1: Overlooking View,False,7.0,17
False,"{'id': 23240, 'name': 'The Garden of Sinners', 'poster_path': '/d7aiLYwivuSimHuDru4wfrmb9O8.jpg', 'backdrop_path': '/sluEcYhQPGweluu4uS0yDpKik10.jpg'}",0,"[{'id': 80, 'name': 'Crime'}, {'id': 16, 'name': 'Animation'}, {'id': 28, 'name': 'Action'}]",,23151,tt1155651,ja,劇場版「空の境界」第二章 殺人考察（前）,"August 1995: Mikiya first meets Shiki in a white kimono during a snowing day. Later on, at the high school freshmen ceremony, Mikiya sees Shiki in the crowd and chases after her, introducing himself to her. But Shiki hides a big secret: A wave of bizarre murders occur around many loose ends, and no suspects. there are still many questions: Who to believe? Who is the murderer? What is the secret of Shiki? and especially: Who is SHIKI?",2.079812,/rK7ju10alpaGZ4cdKyjR4OPFxPK.jpg,"[{'name': 'ufotable', 'id': 5887}, {'name': 'TYPE-MOON', 'id': 53787}]","[{'iso_3166_1': 'JP', 'name': 'Japan'}]",2007-12-29,0,61.0,"[{'iso_639_1': 'ja', 'name': '日本語'}]",Released,,The Garden of Sinners - Chapter 2: A Study in Murder (Part 1),False,7.3,14
False,"{'id': 23240, 'name': 'The Garden of Sinners', 'poster_path': '/d7aiLYwivuSimHuDru4wfrmb9O8.jpg', 'backdrop_path': '/sluEcYhQPGweluu4uS0yDpKik10.jpg'}",0,"[{'id': 80, 'name': 'Crime'}, {'id': 16, 'name': 'Animation'}, {'id': 28, 'name': 'Action'}]",,23153,tt1155652,ja,劇場版「空の境界」第三章 痛覚残留,"\"July 1998 - After a group of delinquents is found dead in their hangout place with all their limbs twisted and torn off, Aozaki Touko receives a request to find the murderer and asks Shiki for help. The main suspect is Asagami Fujino; a girl who was the boys' plaything until recently, who Shiki believes to be \"\"one of her kind\"\".\"",2.222614,/sXVwH7hQBmtjXLoOokxZzkdCVbL.jpg,"[{'name': 'ufotable', 'id': 5887}, {'name': 'TYPE-MOON', 'id': 53787}]","[{'iso_3166_1': 'JP', 'name': 'Japan'}]",2008-02-09,0,58.0,"[{'iso_639_1': 'ja', 'name': '日本語'}]",Released,,The Garden of Sinners - Chapter 3: Remaining Sense of Pain,False,7.0,15
False,"{'id': 23240, 'name': 'The Garden of Sinners', 'poster_path': '/d7aiLYwivuSimHuDru4wfrmb9O8.jpg', 'backdrop_path': '/sluEcYhQPGweluu4uS0yDpKik10.jpg'}",0,"[{'id': 16, 'name': 'Animation'}]",,23166,tt1343089,ja,劇場版「空の境界」第六章 忘却録音,"January 1999: Apprentice mage Azaka Kokutou, Mikiya's younger sister, has been ordered by her mentor, Touko Aozaki, to investigate a certain incident in which fairies steal the memories of students at Azaka's school, Reien Academy. Azaka launches an investigation with the help of Shiki.",1.590718,/cMUiKIkkSbIhCUDlxSAEQpgTDG5.jpg,"[{'name': 'ufotable', 'id': 5887}, {'name': 'TYPE-MOON', 'id': 53787}]","[{'iso_3166_1': 'JP', 'name': 'Japan'}]",2008-12-20,0,59.0,"[{'iso_639_1': 'ja', 'name': '日本語'}]",Released,,The Garden of Sinners - Chapter 6: Oblivion Recording,False,6.8,10
